arxiv_id_clean,first_author_prior_papers_true,last_author_prior_papers_true,max_prior_papers_true,max_years_active,first_author_first_year,last_author_first_year,tierB_resolved
2306.08647,78.0,22.0,78.0,14.0,2009.0,2016.0,True
2306.08651,16.0,132.0,132.0,13.0,2016.0,2010.0,True
2306.08707,0.0,114.0,114.0,18.0,2024.0,2005.0,True
2306.08893,17.0,80.0,80.0,14.0,2020.0,2009.0,True
2306.08997,4.0,66.0,66.0,25.0,2021.0,1998.0,True
2306.09093,24.0,139.0,139.0,17.0,2019.0,2006.0,True
2306.09109,71.0,12.0,71.0,16.0,2010.0,2007.0,True
2306.09200,15.0,30.0,30.0,23.0,2019.0,2000.0,True
2306.09296,22.0,55.0,55.0,20.0,2021.0,2003.0,True
2306.09316,5.0,67.0,67.0,11.0,2017.0,2012.0,True
2306.09322,7.0,36.0,36.0,10.0,2014.0,2013.0,True
2306.09327,5.0,71.0,71.0,20.0,2021.0,2003.0,True
2306.09329,0.0,186.0,186.0,24.0,2024.0,1999.0,True
2306.09348,2.0,1.0,2.0,2.0,2021.0,2023.0,True
2306.09349,3.0,69.0,69.0,11.0,2019.0,2012.0,True
2306.09442,18.0,57.0,57.0,10.0,2019.0,2013.0,True
2306.09479,2.0,28.0,28.0,58.0,1965.0,2016.0,True
2306.09539,0.0,17.0,17.0,10.0,2023.0,2013.0,True
2306.09557,16.0,178.0,178.0,18.0,2017.0,2005.0,True
2306.09635,15.0,235.0,235.0,17.0,2017.0,2006.0,True
2306.09682,1.0,7.0,7.0,5.0,2018.0,2022.0,True
2306.09683,16.0,80.0,80.0,12.0,2016.0,2011.0,True
2306.09782,2.0,235.0,235.0,19.0,2022.0,2004.0,True
2306.09864,0.0,7.0,7.0,2.0,2024.0,2021.0,True
2306.09896,4.0,150.0,150.0,19.0,2020.0,2004.0,True
2306.10007,12.0,93.0,93.0,29.0,2017.0,1994.0,True
2306.10008,28.0,78.0,78.0,20.0,2012.0,2003.0,True
2306.10012,20.0,56.0,56.0,10.0,2019.0,2013.0,True
2306.10169,8.0,20.0,20.0,8.0,2015.0,2018.0,True
2306.10231,12.0,29.0,29.0,34.0,2018.0,1989.0,True
2306.10533,5.0,11.0,11.0,5.0,2021.0,2018.0,True
2306.10763,2.0,164.0,164.0,29.0,2020.0,1994.0,True
2306.10785,10.0,18.0,18.0,6.0,2020.0,2017.0,True
2306.10900,15.0,283.0,283.0,15.0,2015.0,2008.0,True
2306.10968,14.0,107.0,107.0,20.0,2019.0,2003.0,True
2306.10998,12.0,18.0,18.0,16.0,2017.0,2007.0,True
2306.11565,6.0,62.0,62.0,10.0,2021.0,2013.0,True
2306.11644,40.0,64.0,64.0,23.0,2011.0,2000.0,True
2306.11698,18.0,6.0,18.0,4.0,2019.0,2020.0,True
2306.11706,28.0,166.0,166.0,20.0,2004.0,2003.0,True
2306.11719,62.0,9.0,62.0,9.0,2014.0,2021.0,True
2306.11932,1.0,5.0,5.0,6.0,2022.0,2017.0,True
2306.11987,1.0,26.0,26.0,4.0,2022.0,2019.0,True
2306.12059,4.0,41.0,41.0,13.0,2018.0,2010.0,True
2306.12156,20.0,273.0,273.0,18.0,2017.0,2005.0,True
2306.12422,,548.0,548.0,35.0,,1988.0,True
2306.12509,79.0,71.0,79.0,20.0,2009.0,2003.0,True
2306.12672,3.0,761.0,761.0,35.0,2021.0,1988.0,True
2306.12760,0.0,36.0,36.0,32.0,2024.0,1991.0,True
2306.12925,18.0,6.0,18.0,8.0,2015.0,2018.0,True
2306.12929,4.0,28.0,28.0,12.0,2021.0,2011.0,True
2306.13078,,9.0,9.0,19.0,,2004.0,True
2306.13421,6.0,127.0,127.0,16.0,2018.0,2007.0,True
2306.13455,8.0,144.0,144.0,13.0,2019.0,2010.0,True
2306.13575,12.0,225.0,225.0,42.0,2019.0,1981.0,True
2306.13588,16.0,243.0,243.0,25.0,2021.0,1998.0,True
2306.13631,3.0,27.0,27.0,12.0,2019.0,2011.0,True
2306.13649,0.0,53.0,53.0,10.0,2023.0,2013.0,True
2306.13651,2.0,225.0,225.0,15.0,2020.0,2008.0,True
2306.13754,12.0,58.0,58.0,25.0,2020.0,1998.0,True
2306.13776,23.0,9.0,23.0,17.0,2006.0,2013.0,True
2306.13840,1.0,16.0,16.0,8.0,2021.0,2015.0,True
2306.14035,6.0,211.0,211.0,23.0,2018.0,2000.0,True
2306.14048,19.0,39.0,39.0,7.0,2021.0,2016.0,True
2306.14066,9.0,21.0,21.0,13.0,2010.0,2017.0,True
2306.14101,6.0,162.0,162.0,20.0,2020.0,2003.0,True
2306.14153,22.0,7.0,22.0,27.0,1996.0,2021.0,True
2306.14289,57.0,13.0,57.0,4.0,2019.0,2022.0,True
2306.14435,12.0,19.0,19.0,7.0,2018.0,2016.0,True
2306.14447,5.0,186.0,186.0,12.0,2011.0,2011.0,True
2306.14565,6.0,71.0,71.0,5.0,2020.0,2018.0,True
2306.14795,4.0,330.0,330.0,37.0,2022.0,1986.0,True
2306.14824,13.0,304.0,304.0,18.0,2021.0,2005.0,True
2306.14846,23.0,529.0,529.0,15.0,2017.0,2008.0,True
2306.14878,14.0,324.0,324.0,54.0,2019.0,1969.0,True
2306.14892,34.0,189.0,189.0,22.0,2016.0,2001.0,True
2306.14896,13.0,420.0,420.0,35.0,2015.0,1988.0,True
2306.15091,18.0,32.0,32.0,11.0,2017.0,2012.0,True
2306.15128,50.0,60.0,60.0,14.0,2009.0,2009.0,True
2306.15354,28.0,4.0,28.0,11.0,2018.0,2012.0,True
2306.15400,17.0,8.0,17.0,5.0,2018.0,2020.0,True
2306.15447,32.0,78.0,78.0,10.0,2019.0,2013.0,True
2306.15595,10.0,45.0,45.0,15.0,2008.0,2020.0,True
2306.15626,54.0,305.0,305.0,35.0,1988.0,1997.0,True
2306.15658,8.0,54.0,54.0,9.0,2020.0,2014.0,True
2306.15667,15.0,37.0,37.0,18.0,2005.0,2014.0,True
2306.15724,3.0,81.0,81.0,11.0,2022.0,2012.0,True
2306.15794,6.0,117.0,117.0,14.0,2009.0,2009.0,True
2306.16009,1.0,52.0,52.0,12.0,2023.0,2011.0,True
2306.16052,5.0,37.0,37.0,32.0,2021.0,1991.0,True
2306.16388,33.0,15.0,33.0,9.0,2016.0,2014.0,True
2306.16410,1.0,,1.0,1.0,2022.0,,True
2306.16527,4.0,12.0,12.0,3.0,2022.0,2020.0,True
2306.16564,6.0,83.0,83.0,21.0,2021.0,2002.0,True
2306.16601,15.0,22.0,22.0,15.0,2008.0,2015.0,True
2306.16700,1.0,187.0,187.0,12.0,2020.0,2011.0,True
2306.16793,14.0,64.0,64.0,8.0,2021.0,2015.0,True
2306.16857,9.0,15.0,15.0,10.0,2013.0,2021.0,True
2306.16869,0.0,17.0,17.0,9.0,2024.0,2014.0,True
2306.16928,17.0,60.0,60.0,14.0,2017.0,2009.0,True
2306.16934,8.0,102.0,102.0,5.0,2018.0,2019.0,True
2306.16940,427.0,22.0,427.0,38.0,1985.0,2013.0,True
2306.17107,6.0,2.0,6.0,2.0,2021.0,2022.0,True
2306.17115,2.0,154.0,154.0,14.0,2021.0,2009.0,True
2306.17154,27.0,89.0,89.0,15.0,2019.0,2008.0,True
2306.17156,1.0,22.0,22.0,12.0,2023.0,2011.0,True
2306.17194,15.0,226.0,226.0,15.0,2020.0,2008.0,True
2306.17319,22.0,55.0,55.0,13.0,2013.0,2010.0,True
2306.17492,3.0,156.0,156.0,27.0,2022.0,1996.0,True
2306.17563,23.0,122.0,122.0,16.0,2019.0,2007.0,True
2306.17582,30.0,166.0,166.0,30.0,2013.0,1993.0,True
2306.17759,8.0,114.0,114.0,37.0,2020.0,1986.0,True
2306.17806,4.0,37.0,37.0,8.0,2019.0,2015.0,True
2306.17840,12.0,15.0,15.0,6.0,2017.0,2017.0,True
2306.17843,16.0,319.0,319.0,18.0,2019.0,2005.0,True
2306.17848,0.0,20.0,20.0,6.0,2023.0,2017.0,True
2307.00040,16.0,72.0,72.0,5.0,2019.0,2018.0,True
2307.00117,6.0,530.0,530.0,15.0,2020.0,2008.0,True
2307.00119,20.0,45.0,45.0,17.0,2019.0,2006.0,True
2307.00184,1.0,1.0,1.0,1.0,2022.0,2023.0,True
2307.00522,2.0,0.0,2.0,1.0,2022.0,2023.0,True
2307.00716,24.0,152.0,152.0,8.0,2015.0,2015.0,True
2307.00804,3.0,113.0,113.0,13.0,2021.0,2010.0,True
2307.01097,9.0,82.0,82.0,20.0,2017.0,2003.0,True
2307.01163,122.0,0.0,122.0,35.0,1988.0,,True
2307.01197,3.0,95.0,95.0,11.0,2022.0,2012.0,True
2307.01200,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2307.01229,4.0,15.0,15.0,3.0,2020.0,2022.0,True
2307.01831,31.0,160.0,160.0,14.0,2020.0,2009.0,True
2307.01848,2.0,0.0,2.0,1.0,2022.0,2023.0,True
2307.01928,10.0,60.0,60.0,13.0,2020.0,2010.0,True
2307.01938,6.0,25.0,25.0,9.0,2018.0,2014.0,True
2307.01952,0.0,16.0,16.0,3.0,2024.0,2020.0,True
2307.02053,31.0,178.0,178.0,13.0,2017.0,2010.0,True
2307.02179,24.0,0.0,24.0,14.0,2009.0,2024.0,True
2307.02321,11.0,33.0,33.0,11.0,2014.0,2012.0,True
2307.02421,16.0,4.0,16.0,11.0,2020.0,2012.0,True
2307.02469,23.0,50.0,50.0,16.0,2008.0,2007.0,True
2307.02483,17.0,98.0,98.0,16.0,2012.0,2007.0,True
2307.02484,11.0,30.0,30.0,8.0,2017.0,2015.0,True
2307.02485,5.0,55.0,55.0,4.0,2022.0,2019.0,True
2307.02486,0.0,306.0,306.0,18.0,,2005.0,True
2307.02499,10.0,4.0,10.0,2.0,2021.0,2022.0,True
2307.02628,16.0,31.0,31.0,13.0,2010.0,2014.0,True
2307.02768,15.0,45.0,45.0,16.0,2018.0,2007.0,True
2307.03109,3.0,24.0,24.0,28.0,1995.0,2021.0,True
2307.03166,16.0,118.0,118.0,14.0,2018.0,2009.0,True
2307.03170,4.0,2.0,4.0,2.0,2021.0,2022.0,True
2307.03172,19.0,219.0,219.0,11.0,2017.0,2012.0,True
2307.03183,25.0,8.0,25.0,14.0,2015.0,2009.0,True
2307.03322,8.0,21.0,21.0,19.0,2016.0,2004.0,True
2307.03381,0.0,90.0,90.0,15.0,2024.0,2008.0,True
2307.03576,9.0,31.0,31.0,4.0,2019.0,2021.0,True
2307.03601,10.0,43.0,43.0,27.0,2020.0,1996.0,True
2307.03659,13.0,225.0,225.0,9.0,2018.0,2014.0,True
2307.03692,0.0,2.0,2.0,42.0,2024.0,1981.0,True
2307.03718,12.0,1.0,12.0,9.0,2020.0,2014.0,True
2307.03869,18.0,22.0,22.0,11.0,2019.0,2012.0,True
2307.03875,41.0,73.0,73.0,21.0,2016.0,2002.0,True
2307.03917,233.0,44.0,233.0,24.0,1999.0,2013.0,True
2307.04008,13.0,7.0,13.0,9.0,2020.0,2014.0,True
2307.04087,13.0,340.0,340.0,25.0,2018.0,1998.0,True
2307.04349,1.0,27.0,27.0,4.0,2020.0,2019.0,True
2307.04577,22.0,422.0,422.0,35.0,2019.0,1988.0,True
2307.04603,33.0,1.0,33.0,32.0,1991.0,2021.0,True
2307.04686,2.0,177.0,177.0,29.0,2021.0,1994.0,True
2307.04699,3.0,118.0,118.0,51.0,2001.0,1972.0,True
2307.04721,7.0,47.0,47.0,10.0,2013.0,2014.0,True
2307.04725,3.0,134.0,134.0,13.0,2019.0,2010.0,True
2307.04751,12.0,422.0,422.0,46.0,1977.0,1988.0,True
2307.04767,17.0,138.0,138.0,18.0,2022.0,2005.0,True
2307.04787,3.0,240.0,240.0,33.0,2022.0,1990.0,True
2307.04964,13.0,367.0,367.0,26.0,2015.0,1997.0,True
2307.05014,11.0,769.0,769.0,24.0,2010.0,1999.0,True
2307.05222,5.0,38.0,38.0,22.0,2014.0,2001.0,True
2307.05300,12.0,36.0,36.0,14.0,2021.0,2009.0,True
2307.05432,11.0,29.0,29.0,11.0,2018.0,2012.0,True
2307.05445,10.0,0.0,10.0,3.0,2020.0,2024.0,True
2307.05454,0.0,96.0,96.0,7.0,2025.0,2016.0,True
2307.05462,32.0,307.0,307.0,62.0,2017.0,1961.0,True
2307.05463,10.0,1.0,10.0,4.0,2019.0,2023.0,True
2307.05473,11.0,72.0,72.0,14.0,2020.0,2009.0,True
2307.05591,2.0,10.0,10.0,6.0,2023.0,2017.0,True
2307.05628,,,,,,,False
2307.05695,7.0,116.0,116.0,53.0,1970.0,2001.0,True
2307.05741,31.0,110.0,110.0,46.0,2016.0,1977.0,True
2307.05959,2.0,227.0,227.0,9.0,2022.0,2014.0,True
2307.05973,9.0,594.0,594.0,22.0,2019.0,2001.0,True
2307.06018,21.0,14.0,21.0,8.0,2018.0,2015.0,True
2307.06135,10.0,108.0,108.0,18.0,2018.0,2005.0,True
2307.06290,3.0,0.0,3.0,2.0,2021.0,2024.0,True
2307.06304,89.0,81.0,89.0,12.0,2012.0,2011.0,True
2307.06350,1.0,0.0,1.0,5.0,2018.0,2023.0,True
2307.06439,13.0,84.0,84.0,21.0,2017.0,2002.0,True
2307.06857,72.0,129.0,129.0,24.0,2003.0,1999.0,True
2307.06908,5.0,324.0,324.0,39.0,2017.0,1984.0,True
2307.06925,10.0,65.0,65.0,13.0,2015.0,2010.0,True
2307.06940,8.0,1.0,8.0,11.0,2012.0,2023.0,True
2307.06942,1056.0,172.0,1056.0,52.0,1971.0,2004.0,True
2307.06945,36.0,308.0,308.0,18.0,2017.0,2005.0,True
2307.06949,22.0,29.0,29.0,7.0,2017.0,2016.0,True
2307.06962,9.0,106.0,106.0,9.0,2019.0,2014.0,True
2307.07047,4.0,386.0,386.0,35.0,2017.0,1988.0,True
2307.07164,21.0,309.0,309.0,18.0,2014.0,2005.0,True
2307.07218,13.0,50.0,50.0,3.0,2020.0,2021.0,True
2307.07487,6.0,230.0,230.0,26.0,1997.0,2003.0,True
2307.07511,15.0,196.0,196.0,12.0,2016.0,2011.0,True
2307.07635,3.0,69.0,69.0,11.0,2017.0,2012.0,True
2307.07663,1.0,27.0,27.0,13.0,2021.0,2010.0,True
2307.07947,9.0,1.0,9.0,4.0,2019.0,2020.0,True
2307.08041,19.0,104.0,104.0,5.0,2018.0,2019.0,True
2307.08506,79.0,455.0,455.0,30.0,2013.0,1993.0,True
2307.08579,2.0,316.0,316.0,31.0,2019.0,1992.0,True
2307.08581,9.0,36.0,36.0,7.0,2019.0,2016.0,True
2307.08621,5.0,310.0,310.0,18.0,2022.0,2005.0,True
2307.08674,1.0,37.0,37.0,8.0,2023.0,2015.0,True
2307.08701,,,,,,,False
2307.08702,84.0,106.0,106.0,19.0,2004.0,2011.0,True
2307.09009,24.0,141.0,141.0,11.0,2016.0,2012.0,True
2307.09112,4.0,42.0,42.0,7.0,2016.0,2020.0,True
2307.09233,13.0,150.0,150.0,20.0,2003.0,2005.0,True
2307.09288,18.0,11.0,18.0,4.0,2019.0,2021.0,True
2307.09320,17.0,10.0,17.0,9.0,2016.0,2014.0,True
2307.09458,3.0,12.0,12.0,4.0,2022.0,2019.0,True
2307.09638,8.0,52.0,52.0,21.0,2018.0,2002.0,True
2307.09668,7.0,213.0,213.0,33.0,2018.0,1990.0,True
2307.09781,11.0,2.0,11.0,22.0,2017.0,2001.0,True
2307.09793,2.0,8.0,8.0,7.0,2016.0,2020.0,True
2307.10088,0.0,138.0,138.0,22.0,2024.0,2001.0,True
2307.10159,0.0,3.0,3.0,3.0,2023.0,2020.0,True
2307.10168,37.0,6.0,37.0,7.0,2016.0,2021.0,True
2307.10169,18.0,3.0,18.0,10.0,2018.0,2013.0,True
2307.10172,16.0,86.0,86.0,6.0,2018.0,2017.0,True
2307.10173,7.0,17.0,17.0,11.0,2012.0,2018.0,True
2307.10350,3.0,80.0,80.0,10.0,2022.0,2013.0,True
2307.10373,3.0,39.0,39.0,59.0,2021.0,1964.0,True
2307.10558,4.0,9.0,9.0,2.0,2021.0,2022.0,True
2307.10635,0.0,25.0,25.0,5.0,2023.0,2018.0,True
2307.10802,1.0,41.0,41.0,7.0,2022.0,2016.0,True
2307.10907,1.0,12.0,12.0,23.0,2022.0,2000.0,True
2307.10928,12.0,62.0,62.0,11.0,2019.0,2012.0,True
2307.10936,4.0,17.0,17.0,9.0,2022.0,2014.0,True
2307.11078,7.0,75.0,75.0,25.0,2019.0,1998.0,True
2307.11118,4.0,26.0,26.0,13.0,2021.0,2010.0,True
2307.11410,5.0,12.0,12.0,8.0,2015.0,2019.0,True
2307.11418,10.0,213.0,213.0,15.0,2018.0,2008.0,True
2307.11526,13.0,33.0,33.0,10.0,2018.0,2013.0,True
2307.11768,0.0,29.0,29.0,7.0,2023.0,2016.0,True
2307.11795,8.0,132.0,132.0,26.0,2019.0,1997.0,True
2307.12169,8.0,0.0,8.0,7.0,2016.0,2026.0,True
2307.12533,14.0,2.0,14.0,16.0,2007.0,2010.0,True
2307.12560,11.0,286.0,286.0,47.0,1976.0,1996.0,True
2307.12612,3.0,125.0,125.0,7.0,2021.0,2016.0,True
2307.12698,9.0,394.0,394.0,46.0,2021.0,1977.0,True
2307.12854,10.0,135.0,135.0,27.0,2019.0,1996.0,True
2307.12856,25.0,78.0,78.0,10.0,2016.0,2013.0,True
2307.12950,16.0,47.0,47.0,5.0,2018.0,2020.0,True
2307.12976,3.0,27.0,27.0,6.0,2018.0,2017.0,True
2307.12981,,,,,,,False
2307.13101,7.0,228.0,228.0,9.0,2020.0,2014.0,True
2307.13226,2.0,47.0,47.0,9.0,2021.0,2014.0,True
2307.13269,4.0,17.0,17.0,8.0,2021.0,2015.0,True
2307.13383,35.0,9.0,35.0,8.0,2015.0,2021.0,True
2307.13692,0.0,6.0,6.0,7.0,,2016.0,True
2307.13702,5.0,29.0,29.0,7.0,2018.0,2016.0,True
2307.13720,13.0,0.0,13.0,22.0,2001.0,2024.0,True
2307.13813,16.0,12.0,16.0,11.0,2013.0,2012.0,True
2307.13854,18.0,576.0,576.0,17.0,2018.0,2006.0,True
2307.13908,9.0,740.0,740.0,33.0,2019.0,1990.0,True
2307.13924,34.0,385.0,385.0,60.0,1963.0,1986.0,True
2307.13974,8.0,6.0,8.0,2.0,2021.0,2022.0,True
2307.14008,8.0,236.0,236.0,32.0,2019.0,1991.0,True
2307.14117,21.0,244.0,244.0,25.0,2018.0,1998.0,True
2307.14225,225.0,26.0,225.0,23.0,2000.0,2016.0,True
2307.14334,,23.0,23.0,11.0,,2012.0,True
2307.14335,34.0,363.0,363.0,20.0,2021.0,2003.0,True
2307.14460,8.0,19.0,19.0,71.0,1952.0,2017.0,True
2307.14535,12.0,86.0,86.0,11.0,2020.0,2012.0,True
2307.14620,21.0,1126.0,1126.0,53.0,2019.0,1970.0,True
2307.14936,11.0,3.0,11.0,5.0,2018.0,2019.0,True
2307.14995,8.0,54.0,54.0,9.0,2022.0,2014.0,True
2307.15042,4.0,30.0,30.0,7.0,2022.0,2016.0,True
2307.15063,0.0,86.0,86.0,8.0,2025.0,2015.0,True
2307.15131,5.0,14.0,14.0,11.0,2014.0,2012.0,True
2307.15189,27.0,419.0,419.0,20.0,2018.0,2003.0,True
2307.15199,3.0,63.0,63.0,15.0,2021.0,2008.0,True
2307.15217,20.0,59.0,59.0,10.0,2019.0,2013.0,True
2307.15337,47.0,0.0,47.0,6.0,2017.0,2024.0,True
2307.15504,13.0,466.0,466.0,28.0,2022.0,1995.0,True
2307.15593,11.0,221.0,221.0,11.0,2018.0,2012.0,True
2307.15771,6.0,65.0,65.0,29.0,2018.0,1994.0,True
2307.15780,46.0,37.0,46.0,4.0,2020.0,2019.0,True
2307.15818,7.0,2.0,7.0,9.0,2014.0,2022.0,True
2307.16125,7.0,105.0,105.0,4.0,2020.0,2019.0,True
2307.16184,6.0,263.0,263.0,25.0,2022.0,1998.0,True
2307.16368,0.0,80.0,80.0,10.0,2023.0,2013.0,True
2307.16372,9.0,115.0,115.0,21.0,2020.0,2002.0,True
2307.16449,1.0,65.0,65.0,11.0,2022.0,2012.0,True
2307.16686,19.0,6.0,19.0,9.0,2014.0,2022.0,True
2307.16715,57.0,28.0,57.0,18.0,2005.0,2021.0,True
2307.16789,34.0,467.0,467.0,28.0,2017.0,1995.0,True
2307.16888,13.0,10.0,13.0,5.0,2018.0,2022.0,True
2307.16890,22.0,21.0,22.0,11.0,2012.0,2013.0,True
2308.00113,5.0,158.0,158.0,25.0,2021.0,1998.0,True
2308.00304,24.0,25.0,25.0,8.0,2018.0,2015.0,True
2308.00436,17.0,73.0,73.0,8.0,2018.0,2015.0,True
2308.00566,13.0,395.0,395.0,46.0,2017.0,1977.0,True
2308.00675,12.0,89.0,89.0,16.0,2016.0,2007.0,True
2308.00906,5.0,7.0,7.0,35.0,2021.0,1988.0,True
2308.00951,40.0,82.0,82.0,12.0,2014.0,2011.0,True
2308.01300,3.0,27.0,27.0,7.0,2019.0,2016.0,True
2308.01313,1.0,0.0,1.0,3.0,2020.0,2023.0,True
2308.01317,3.0,3.0,3.0,17.0,2014.0,2006.0,True
2308.01320,59.0,28.0,59.0,8.0,2015.0,2015.0,True
2308.01379,10.0,39.0,39.0,23.0,2004.0,2000.0,True
2308.01390,4.0,82.0,82.0,10.0,2021.0,2013.0,True
2308.01399,8.0,177.0,177.0,17.0,2017.0,2006.0,True
2308.01477,0.0,149.0,149.0,28.0,2025.0,1995.0,True
2308.01499,24.0,175.0,175.0,23.0,2020.0,2000.0,True
2308.01544,23.0,366.0,366.0,32.0,2014.0,1991.0,True
2308.01546,14.0,165.0,165.0,34.0,2018.0,1989.0,True
2308.01734,1.0,236.0,236.0,26.0,2023.0,1997.0,True
2308.01825,24.0,7.0,24.0,3.0,2020.0,2022.0,True
2308.01904,17.0,84.0,84.0,19.0,2004.0,2012.0,True
2308.01907,2.0,176.0,176.0,19.0,2022.0,2004.0,True
2308.01937,12.0,33.0,33.0,18.0,2019.0,2005.0,True
2308.02151,20.0,337.0,337.0,22.0,2016.0,2001.0,True
2308.02180,10.0,85.0,85.0,21.0,2015.0,2002.0,True
2308.02453,36.0,52.0,52.0,58.0,2019.0,1965.0,True
2308.02487,31.0,56.0,56.0,13.0,2017.0,2010.0,True
2308.02490,22.0,74.0,74.0,8.0,2015.0,2018.0,True
2308.02510,4.0,12.0,12.0,3.0,2020.0,2022.0,True
2308.02560,1.0,7.0,7.0,2.0,2021.0,2021.0,True
2308.02669,16.0,3.0,16.0,8.0,2015.0,2016.0,True
2308.03028,8.0,8.0,8.0,35.0,2018.0,1988.0,True
2308.03279,26.0,87.0,87.0,21.0,2019.0,2002.0,True
2308.03280,8.0,74.0,74.0,14.0,2020.0,2009.0,True
2308.03290,6.0,136.0,136.0,35.0,2018.0,1988.0,True
2308.03291,45.0,6.0,45.0,11.0,2012.0,2019.0,True
2308.03296,113.0,51.0,113.0,22.0,2005.0,2001.0,True
2308.03421,0.0,304.0,304.0,25.0,2024.0,1998.0,True
2308.03427,10.0,25.0,25.0,5.0,2021.0,2018.0,True
2308.03526,17.0,180.0,180.0,16.0,2010.0,2007.0,True
2308.03610,1.0,22.0,22.0,4.0,2022.0,2019.0,True
2308.03688,27.0,28.0,28.0,4.0,2019.0,2020.0,True
2308.03729,0.0,0.0,0.0,0.0,2023.0,2023.0,True
2308.03757,20.0,2.0,20.0,5.0,2018.0,2023.0,True
2308.03793,9.0,15.0,15.0,35.0,2019.0,1988.0,True
2308.03958,14.0,20.0,20.0,18.0,2014.0,2005.0,True
2308.04079,21.0,226.0,226.0,36.0,2012.0,1987.0,True
2308.04265,14.0,9.0,14.0,5.0,2018.0,2021.0,True
2308.04430,37.0,267.0,267.0,25.0,2016.0,1998.0,True
2308.04556,56.0,128.0,128.0,18.0,2005.0,2007.0,True
2308.04592,33.0,161.0,161.0,17.0,2012.0,2006.0,True
2308.04623,58.0,2.0,58.0,35.0,2003.0,1988.0,True
2308.04729,18.0,39.0,39.0,33.0,2018.0,1990.0,True
2308.05221,2.0,51.0,51.0,33.0,2022.0,1990.0,True
2308.05326,1.0,25.0,25.0,9.0,2022.0,2014.0,True
2308.05371,6.0,20.0,20.0,5.0,2020.0,2018.0,True
2308.05374,5.0,7.0,7.0,11.0,2012.0,2021.0,True
2308.05732,18.0,25.0,25.0,4.0,2020.0,2019.0,True
2308.05734,34.0,459.0,459.0,34.0,2019.0,1989.0,True
2308.05737,26.0,57.0,57.0,22.0,2011.0,2001.0,True
2308.05884,0.0,44.0,44.0,9.0,,2014.0,True
2308.05960,3.0,338.0,338.0,22.0,2023.0,2001.0,True
2308.06103,42.0,8.0,42.0,14.0,2009.0,2017.0,True
2308.06125,12.0,320.0,320.0,28.0,2019.0,1995.0,True
2308.06259,42.0,80.0,80.0,23.0,2018.0,2000.0,True
2308.06261,9.0,115.0,115.0,21.0,2015.0,2002.0,True
2308.06595,12.0,0.0,12.0,3.0,2020.0,,True
2308.06721,4.0,23.0,23.0,5.0,2021.0,2018.0,True
2308.06873,56.0,167.0,167.0,19.0,2014.0,2004.0,True
2308.06912,47.0,79.0,79.0,33.0,2006.0,1990.0,True
2308.07124,15.0,32.0,32.0,12.0,2020.0,2011.0,True
2308.07228,9.0,90.0,90.0,11.0,2017.0,2012.0,True
2308.07286,15.0,104.0,104.0,11.0,2017.0,2012.0,True
2308.07316,2.0,733.0,733.0,30.0,2023.0,1993.0,True
2308.07317,1.0,23.0,23.0,6.0,2023.0,2017.0,True
2308.07395,1.0,206.0,206.0,21.0,2022.0,2002.0,True
2308.07795,27.0,463.0,463.0,34.0,2019.0,1989.0,True
2308.07891,0.0,21.0,21.0,2.0,2025.0,2021.0,True
2308.07903,575.0,92.0,575.0,38.0,1985.0,2014.0,True
2308.07921,26.0,0.0,26.0,6.0,2017.0,2023.0,True
2308.07922,27.0,116.0,116.0,18.0,2019.0,2005.0,True
2308.07926,0.0,62.0,62.0,5.0,2023.0,2018.0,True
2308.07931,21.0,113.0,113.0,19.0,2004.0,2007.0,True
2308.07968,69.0,127.0,127.0,22.0,2001.0,2007.0,True
2308.08089,3.0,15.0,15.0,3.0,2020.0,2021.0,True
2308.08258,6.0,412.0,412.0,21.0,2022.0,2002.0,True
2308.08316,1.0,4.0,4.0,11.0,2022.0,2012.0,True
2308.08545,4.0,14.0,14.0,7.0,2021.0,2016.0,True
2308.13137,24.0,46.0,46.0,27.0,2018.0,1996.0,True
2308.13404,2.0,140.0,140.0,24.0,2022.0,1999.0,True
2308.13416,13.0,13.0,13.0,4.0,2020.0,2019.0,True
2308.13418,2.0,14.0,14.0,11.0,2020.0,2012.0,True
2308.13494,3.0,6.0,6.0,9.0,2020.0,2014.0,True
2308.13785,11.0,17.0,17.0,3.0,2020.0,2021.0,True
2308.14089,29.0,47.0,47.0,10.0,2017.0,2013.0,True
2308.15560,45.0,5.0,45.0,7.0,2016.0,2022.0,True
2308.15930,4.0,4.0,4.0,12.0,2018.0,2011.0,True
2308.15975,11.0,27.0,27.0,15.0,2018.0,2008.0,True
2308.16137,11.0,0.0,11.0,3.0,2020.0,2023.0,True
2308.16149,9.0,43.0,43.0,6.0,2017.0,2019.0,True
2308.16185,25.0,96.0,96.0,29.0,2013.0,1994.0,True
2308.16246,16.0,446.0,446.0,36.0,2016.0,1987.0,True
2308.16271,10.0,162.0,162.0,21.0,2021.0,2002.0,True
2308.16458,25.0,2.0,25.0,29.0,2019.0,1994.0,True
2308.16512,29.0,592.0,592.0,33.0,2016.0,1990.0,True
2308.16582,1.0,0.0,1.0,24.0,1999.0,2023.0,True
2308.16824,12.0,4.0,12.0,4.0,2019.0,2019.0,True
2308.16876,8.0,34.0,34.0,12.0,2021.0,2011.0,True
2308.16884,2.0,76.0,76.0,14.0,2021.0,2009.0,True
